reviewId,game,date,content_lower,Sentiment,is_train,pred_label
rev_56182,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56183,Mobile_Legends,2026-02,the roster system has the classic 5v5 mode updates according to the game store.,1,0,1
rev_56184,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56185,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56186,Mobile_Legends,2026-01,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56187,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56188,Mobile_Legends,2025-12,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56189,Mobile_Legends,2026-04,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56190,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56191,Mobile_Legends,2026-03,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56192,Mobile_Legends,2025-12,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56193,Mobile_Legends,2026-01,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56194,Mobile_Legends,2025-12,the roster system has a new marksman hero today available in the client menu.,1,0,1
rev_56195,Mobile_Legends,2026-05,mobile-legends added the latest skin line events for all global region players.,1,0,1
rev_56196,Mobile_Legends,2026-05,the latest moonton update caused serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56197,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56198,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56199,Mobile_Legends,2026-04,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56201,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56202,Mobile_Legends,2025-12,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56203,Mobile_Legends,2025-12,moonton did a great job incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_56204,Mobile_Legends,2026-03,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_56205,Mobile_Legends,2025-12,i am here only for collecting daily check-in rewards ok i guess.,3,0,3
rev_56206,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56207,Mobile_Legends,2026-04,mobile-legends added the latest skin line events for all global region players.,1,0,1
rev_56208,Mobile_Legends,2026-05,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,1,0
rev_56209,Mobile_Legends,2026-05,the roster system has the classic 5v5 mode updates available in the client menu.,1,0,1
rev_56210,Mobile_Legends,2026-03,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56211,Mobile_Legends,2026-05,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56212,Mobile_Legends,2026-01,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56213,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56214,Mobile_Legends,2026-01,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56215,Mobile_Legends,2025-11,playing mobile-legends now means serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56216,Mobile_Legends,2026-04,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56217,Mobile_Legends,2025-11,just typing random texts another casual arcade system ok i guess.,3,0,3
rev_56218,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights solo queue is a nightmare.,0,0,0
rev_56219,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56220,Mobile_Legends,2026-01,moonton did a great job optimizing the frame rate latency best moba game on mobile.,2,0,2
rev_56221,Mobile_Legends,2026-03,mlbb is just to see if this app works whatever i dont care.,3,0,3
rev_56222,Mobile_Legends,2026-03,the roster system has the classic 5v5 mode updates available in the client menu.,1,0,1
rev_56223,Mobile_Legends,2026-02,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56224,Mobile_Legends,2026-04,playing mobile-legends now means joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56225,Mobile_Legends,2025-12,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_56226,Mobile_Legends,2025-11,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56227,Mobile_Legends,2026-01,playing mobile-legends now means network ping spikes and unbearable latency solo queue is a nightmare.,0,0,0
rev_56228,Mobile_Legends,2026-05,the roster system has the latest skin line events for all global region players.,1,0,1
rev_56229,Mobile_Legends,2026-05,moonton did a great job highly balanced and fun to play best moba game on mobile.,2,0,2
rev_56230,Mobile_Legends,2026-01,playing mobile-legends now means network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56231,Mobile_Legends,2026-04,playing mobile-legends now means serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56232,Mobile_Legends,2026-04,mobile-legends mlbb has joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56233,Mobile_Legends,2025-12,the gameplay experience is highly balanced and fun to play best moba game on mobile.,2,0,2
rev_56234,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56235,Mobile_Legends,2026-02,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56236,Mobile_Legends,2026-05,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56237,Mobile_Legends,2026-01,moonton did a great job incredibly smoothly on my device best moba game on mobile.,2,0,2
rev_56238,Mobile_Legends,2026-01,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56239,Mobile_Legends,2026-03,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
rev_56240,Mobile_Legends,2025-12,mlbb is just another casual arcade system ok i guess.,3,0,3
rev_56241,Mobile_Legends,2026-04,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56242,Mobile_Legends,2025-12,playing mobile-legends now means serious frame drops during 5v5 team fights app crashes constantly on android.,0,0,0
rev_56243,Mobile_Legends,2026-01,moonton released the latest skin line events available in the client menu.,1,0,1
rev_56244,Mobile_Legends,2026-02,mlbb is just another casual arcade system not really my type of game.,3,0,3
rev_56245,Mobile_Legends,2026-01,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56246,Mobile_Legends,2025-12,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_56247,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56248,Mobile_Legends,2025-12,the roster system has a new marksman hero today for all global region players.,1,0,1
rev_56249,Mobile_Legends,2025-12,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56251,Mobile_Legends,2026-01,playing mobile-legends now means joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56252,Mobile_Legends,2026-03,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56253,Mobile_Legends,2025-11,just typing random texts collecting daily check-in rewards whatever i dont care.,3,0,3
rev_56254,Mobile_Legends,2026-02,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56255,Mobile_Legends,2026-01,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56256,Mobile_Legends,2025-11,the latest moonton update caused network ping spikes and unbearable latency app crashes constantly on android.,0,0,0
rev_56257,Mobile_Legends,2026-02,playing mobile-legends now means joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56258,Mobile_Legends,2026-05,just typing random texts to see if this app works ok i guess.,3,0,3
rev_56259,Mobile_Legends,2026-02,playing mobile-legends now means network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56260,Mobile_Legends,2026-01,i am here only for another casual arcade system whatever i dont care.,3,0,3
rev_56261,Mobile_Legends,2025-12,just typing random texts another casual arcade system whatever i dont care.,3,0,3
rev_56262,Mobile_Legends,2026-02,the latest moonton update caused network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56263,Mobile_Legends,2026-03,mobile-legends mlbb has network ping spikes and unbearable latency losing stars because of bugs.,0,0,0
rev_56264,Mobile_Legends,2026-02,the gameplay experience is highly balanced and fun to play perfect 60fps performance.,2,0,2
rev_56265,Mobile_Legends,2025-11,the latest moonton update caused joystick delay and controls completely freezing app crashes constantly on android.,0,0,0
rev_56266,Mobile_Legends,2026-02,i am here only for to see if this app works ok i guess.,3,0,3
rev_56267,Mobile_Legends,2026-03,the latest moonton update caused joystick delay and controls completely freezing solo queue is a nightmare.,0,0,0
rev_56268,Mobile_Legends,2026-04,the latest moonton update caused serious frame drops during 5v5 team fights losing stars because of bugs.,0,0,0
rev_56269,Mobile_Legends,2026-02,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56270,Mobile_Legends,2026-04,moonton released the classic 5v5 mode updates according to the game store.,1,0,1
rev_56271,Mobile_Legends,2025-12,mobile-legends added the classic 5v5 mode updates for all global region players.,1,0,1
rev_56272,Mobile_Legends,2025-12,moonton released the classic 5v5 mode updates for all global region players.,1,0,1
rev_56273,Mobile_Legends,2025-12,mobile-legends mlbb has joystick delay and controls completely freezing losing stars because of bugs.,0,0,0
